year,month,temperature
2001,05,1.28
2001,06,0.72
2001,07,0.87
2001,08,0.99
2001,09,0.74
2001,10,0.67
2001,11,1.7
2001,12,0.9
2002,01,1.77
2002,02,2.26
2002,03,1.82
2002,04,0.63
2002,05,0.61
2002,06,0.9
2002,07,1.09
2002,08,0.81
2002,09,0.85
2002,10,0.3
2002,11,1.02
2002,12,0.26
2003,01,1.52
2003,02,0.91
2003,03,0.9
2003,04,0.86
2003,05,0.98
2003,06,0.59
2003,07,0.76
2003,08,1.08
2003,09,0.88
2003,10,1.31
2003,11,0.63
2003,12,1.71
2004,01,1.0
2004,02,1.59
2004,03,1.52
2004,04,0.83
2004,05,0.6
2004,06,0.53
2004,07,0.45
2004,08,0.44
2004,09,0.68
2004,10,0.74
2004,11,1.62
2004,12,0.54
2005,01,1.15
2005,02,0.63
2005,03,1.48
2005,04,1.43
2005,05,0.98
2005,06,0.98
2005,07,0.98
2005,08,0.77
2005,09,1.27
2005,10,1.29
2005,11,1.66
2005,12,1.28
2006,01,0.63
2006,02,1.5
2006,03,1.35
2006,04,0.85
2006,05,1.02
2006,06,1.25
2006,07,0.91
2006,08,0.94
2006,09,0.93
2006,10,1.07
2006,11,0.9
2006,12,1.79
2007,01,2.44
2007,02,1.18
2007,03,1.38
2007,04,1.65
2007,05,1.23
2007,06,0.92
2007,07,0.95
2007,08,1.09
2007,09,0.96
2007,10,1.08
2007,11,1.29
2007,12,1.2
2008,01,0.08
2008,02,0.7
2008,03,2.38
2008,04,1.0
2008,05,0.94
2008,06,0.93
2008,07,0.81
2008,08,0.81
2008,09,0.66
2008,10,1.27
2008,11,1.51
2008,12,0.86
2009,01,1.21
2009,02,1.19
2009,03,1.06
2009,04,1.15
2009,05,0.73
2009,06,0.79
2009,07,0.69
2009,08,0.77
2009,09,1.24
2009,10,0.84
2009,11,0.9
2009,12,0.47
2010,01,1.05
2010,02,1.17
2010,03,1.68
2010,04,1.56
2010,05,1.31
2010,06,1.3
2010,07,1.29
2010,08,1.27
2010,09,0.88
2010,10,1.27
2010,11,2.02
2010,12,0.61
2011,01,0.57
2011,02,0.64
2011,03,1.22
2011,04,1.43
2011,05,0.99
2011,06,1.19
2011,07,1.12
2011,08,1.09
2011,09,1.04
2011,10,1.36
2011,11,0.7
2011,12,1.23
2012,01,0.66
2012,02,0.53
2012,03,1.04
2012,04,1.83
2012,05,1.55
2012,06,1.51
2012,07,1.34
2012,08,1.03
2012,09,1.15
2012,10,1.0
2012,11,1.13
2012,12,0.03
2013,01,0.98
2013,02,1.31
2013,03,1.22
2013,04,0.8
2013,05,1.22
2013,06,1.08
2013,07,0.77
2013,08,0.91
2013,09,0.84
2013,10,0.95
2013,11,1.75
2013,12,1.16
2014,01,1.23
2014,02,0.26
2014,03,1.68
2014,04,1.59
2014,05,1.16
2014,06,1.04
2014,07,0.85
2014,08,1.06
2014,09,0.81
2014,10,0.86
2014,11,0.65
2014,12,1.58
2015,01,1.74
2015,02,1.89
2015,03,1.92
2015,04,1.29
2015,05,1.43
2015,06,1.31
2015,07,1.01
2015,08,1.14
2015,09,1.32
2015,10,1.39
2015,11,1.42
2015,12,2.19
2016,01,1.84
2016,02,2.78
2016,03,2.95
2016,04,2.15
2016,05,1.38
2016,06,1.43
2016,07,1.23
2016,08,1.4
2016,09,1.6
2016,10,0.86
2016,11,1.11
2016,12,1.35
2017,01,1.9
2017,02,2.11
2017,03,2.26
2017,04,1.64
2017,05,1.29
2017,06,1.27
2017,07,1.17
2017,08,1.25
2017,09,1.23
2017,10,1.07
2017,11,1.3
2017,12,1.8
2018,01,1.26
2018,02,1.35
2018,03,1.87
2018,04,1.25
2018,05,1.36
2018,06,1.28
2018,07,1.26
2018,08,1.16
2018,09,1.05
2018,10,1.35
2018,11,0.86
2018,12,1.24
2019,01,1.72
2019,02,1.14
2019,03,2.26
2019,04,1.65
2019,05,1.11
2019,06,1.37
2019,07,1.15
2019,08,1.17
2019,09,1.45
2019,10,1.39
2019,11,1.21
2019,12,1.86
2020,01,2.41
2020,02,2.71
2020,03,2.5
2020,04,1.75
2020,05,1.61
2020,06,1.31
2020,07,1.31
2020,08,1.31
2020,09,1.43
2020,10,1.16
2020,11,1.84
2020,12,1.48
2021,01,1.61
2021,02,1.07
2021,03,1.93
2021,04,1.42
2021,05,1.48
2021,06,1.71
2021,07,1.54
2021,08,1.44
